iter	MultiClassOneVsAll
4332	0.09195330689
4333	0.09194611808
4334	0.09193630264
4335	0.09192487634
4336	0.09191109862
4337	0.09189855497
4338	0.0918908252
4339	0.09187187225
4340	0.09185648693
4341	0.09183704938
4342	0.09183269063
4343	0.09182137463
4344	0.09181146693
4345	0.091795473
4346	0.09177928003
4347	0.0917681804
4348	0.09175135408
4349	0.09174413691
4350	0.09173291842
4351	0.09171703815
4352	0.09170175725
4353	0.09168727161
4354	0.09167280992
4355	0.09166258141
4356	0.09164524989
4357	0.09161811476
4358	0.09159948853
4359	0.09158668832
4360	0.09157509251
4361	0.09155519984
4362	0.09154668481
4363	0.09153224462
4364	0.09151396484
4365	0.09150035184
4366	0.09149025939
4367	0.09147382245
4368	0.09145845947
4369	0.09143954833
4370	0.09143141708
4371	0.09141119677
4372	0.09139714341
4373	0.09137743887
4374	0.09136709328
4375	0.09136226585
4376	0.09135002923
4377	0.09132998242
4378	0.0913202091
4379	0.09130265177
4380	0.09129274158
4381	0.09127084248
4382	0.09126097405
4383	0.09123441355
4384	0.09120982081
4385	0.09119559407
4386	0.0911879876
4387	0.09116518831
4388	0.09114058535
4389	0.09113545898
4390	0.09112576548
4391	0.09111682004
4392	0.0910944834
4393	0.09107428231
4394	0.09106220828
4395	0.09104084513
4396	0.09101724115
4397	0.09098851284
4398	0.090976368
4399	0.09096460187
4400	0.09095040229
4401	0.0909331173
4402	0.09092149044
4403	0.09091184274
4404	0.09088498461
4405	0.09087872438
4406	0.09086572058
4407	0.09084550882
4408	0.09083131687
4409	0.09080932254
4410	0.090793667
4411	0.09077215895
4412	0.09074808986
4413	0.09073844439
4414	0.0907277098
4415	0.09071238102
4416	0.09069722967
4417	0.09067271172
4418	0.09066627019
4419	0.09065232468
4420	0.09064160495
4421	0.0906238466
4422	0.09061095536
4423	0.09059660092
4424	0.09058420335
4425	0.09057365545
4426	0.09056350867
4427	0.09055207511
4428	0.09053663364
4429	0.09052217251
4430	0.09049993613
4431	0.0904816484
4432	0.09046836019
4433	0.09045897034
4434	0.09044288748
4435	0.09043295909
4436	0.09042398718
4437	0.09041652943
4438	0.09040770553
4439	0.09038469462
4440	0.09036609036
4441	0.09035497201
4442	0.09033959034
4443	0.09031775051
4444	0.09030175091
4445	0.09029203874
4446	0.09028398819
4447	0.09026973344
4448	0.0902646037
4449	0.09025442044
4450	0.09024537505
4451	0.09023012925
4452	0.09020989067
4453	0.09019113148
4454	0.09017791019
4455	0.09017194541
4456	0.0901600232
4457	0.09015035844
4458	0.09013799332
4459	0.09012721797
4460	0.09011239177
4461	0.09010052977
4462	0.09008592509
4463	0.0900807587
4464	0.09007361019
4465	0.09006264451
4466	0.0900411084
4467	0.09002599824
4468	0.09000163107
4469	0.08998710561
4470	0.08997113261
4471	0.08996145407
4472	0.08995016791
4473	0.08993575357
4474	0.0899137641
4475	0.08988391045
4476	0.0898689045
4477	0.08984499355
4478	0.08982356859
4479	0.08980676573
4480	0.08979939803
4481	0.08977224108
4482	0.08976089947
4483	0.08974575511
4484	0.08973632095
4485	0.08972931208
4486	0.08971729442
4487	0.08970071399
4488	0.08967405948
4489	0.08966914057
4490	0.08965619
4491	0.08964222444
4492	0.0896334438
4493	0.08962001526
4494	0.08961219126
4495	0.08959605671
4496	0.08957230547
4497	0.08954968764
4498	0.08953687136
4499	0.08952850024
4500	0.08951214798
4501	0.08949453868
4502	0.08948585787
4503	0.08946027418
4504	0.08945161006
4505	0.08944112445
4506	0.08943000886
4507	0.08942324744
4508	0.08940118796
4509	0.08939361263
4510	0.08938486067
4511	0.08937830663
4512	0.08936100924
4513	0.08934493758
4514	0.08932518886
4515	0.08931017704
4516	0.08929001233
4517	0.08928218563
4518	0.08926534661
4519	0.08925162045
4520	0.08924777234
4521	0.08923957661
4522	0.08922315345
4523	0.0892127372
4524	0.08920426883
4525	0.08918587665
4526	0.08917007633
4527	0.08916309465
4528	0.08914085591
4529	0.08913393113
4530	0.08912205787
4531	0.08911082699
4532	0.08909074064
4533	0.08906624318
4534	0.08904911357
4535	0.08903672475
4536	0.0890256744
4537	0.08901706036
4538	0.08900765764
4539	0.08899330625
4540	0.08896874046
4541	0.08895921216
4542	0.08894368661
4543	0.08893518921
4544	0.08892011003
4545	0.08889897689
4546	0.08889355013
4547	0.08888748965
4548	0.08888138271
4549	0.08887618408
4550	0.08886195525
4551	0.08885020407
4552	0.08883910559
4553	0.08882229223
4554	0.08880029143
4555	0.08878540126
4556	0.08876238151
4557	0.08874648667
4558	0.08873455358
4559	0.08872191294
4560	0.0887042005
4561	0.08869424419
4562	0.08867877508
4563	0.08867295316
4564	0.08866737677
4565	0.08865378043
4566	0.08863081335
4567	0.08861274849
4568	0.08859989161
4569	0.08858034503
4570	0.08857021812
4571	0.08854951451
4572	0.08854047969
4573	0.08853517296
4574	0.08852460748
4575	0.08851151163
4576	0.08848947586
4577	0.0884794232
4578	0.08846024309
4579	0.08844019874
4580	0.08843594178
4581	0.08842711459
4582	0.08840979213
4583	0.08839377222
4584	0.08837608065
4585	0.088363773
4586	0.08834518742
4587	0.08832816898
4588	0.0883158198
4589	0.08829893791
4590	0.08829181756
4591	0.0882781196
4592	0.08827137432
4593	0.088264734
4594	0.08824401609
4595	0.08823796111
4596	0.08822347832
4597	0.08820482076
4598	0.08819809781
4599	0.08818538091
4600	0.08817876071
4601	0.08817088064
4602	0.08815701314
4603	0.08814587027
4604	0.08811880581
4605	0.08810802942
4606	0.08809487408
4607	0.08808826736
4608	0.0880726312
4609	0.08805775113
4610	0.08803126069
4611	0.08801272328
4612	0.08800285917
4613	0.08798868247
4614	0.08797422556
4615	0.08795506876
4616	0.08794019988
4617	0.08793395524
4618	0.08792387171
4619	0.0879173732
4620	0.0879090901
4621	0.08789751895
4622	0.08788632564
4623	0.08787673576
4624	0.08785313042
4625	0.08784092929
4626	0.08783299216
4627	0.08782049001
4628	0.08781084636
4629	0.08779343214
4630	0.08778941937
4631	0.0877806978
4632	0.08776327632
4633	0.08774990546
4634	0.08774469666
4635	0.08773183136
4636	0.08772794169
4637	0.08771501701
4638	0.08769603255
4639	0.08767364347
4640	0.08765984841
4641	0.08764718834
4642	0.08764169144
4643	0.08763378889
4644	0.08762462319
4645	0.08761303942
4646	0.08759387844
4647	0.08757838077
4648	0.08755141842
4649	0.08752346154
4650	0.08751796231
4651	0.08751123678
4652	0.08749114401
4653	0.0874756486
4654	0.08746781192
4655	0.08745821962
4656	0.08744887323
4657	0.08742866977
4658	0.08740705826
4659	0.0873934141
4660	0.08737997973
4661	0.08735449688
4662	0.08734336684
4663	0.08732767174
4664	0.08732093592
4665	0.08731264339
4666	0.08729595629
4667	0.08727747776
4668	0.08726286454
4669	0.08725232221
4670	0.08724133851
4671	0.08723655424
4672	0.0872194061
4673	0.08720419436
4674	0.08719329167
4675	0.08717297385
4676	0.08716293091
4677	0.08714191278
4678	0.08712973706
4679	0.08712279075
4680	0.08711355238
4681	0.08710278399
4682	0.08708094184
4683	0.08706996382
4684	0.08705595126
4685	0.08704637356
4686	0.08703670954
4687	0.08702786632
4688	0.08701632164
4689	0.08700855621
4690	0.08699192737
4691	0.08698561214
4692	0.08697629501
4693	0.08696537345
4694	0.0869523991
4695	0.08694104938
4696	0.08693249894
4697	0.08691702097
4698	0.08690578865
4699	0.08689373835
4700	0.08687659382
4701	0.08686505427
4702	0.08685538261
4703	0.08684783284
4704	0.08684036462
4705	0.08683551462
4706	0.08681565495
4707	0.08680616121
4708	0.08679541672
4709	0.08677432351
4710	0.08675842738
4711	0.08674821013
4712	0.08673869587
4713	0.0867269067
4714	0.08671360244
4715	0.08670050237
4716	0.08668847099
4717	0.08667937255
4718	0.08666743523
4719	0.08664955069
4720	0.08663554216
4721	0.08661992306
4722	0.08661487276
4723	0.08660140417
4724	0.08657776287
4725	0.08656355977
4726	0.08655079787
4727	0.08654400523
4728	0.08653357114
4729	0.08652785677
4730	0.08650660426
4731	0.08649583362
4732	0.08648564652
4733	0.0864753964
4734	0.08646305115
4735	0.08645541167
4736	0.08644614586
4737	0.08644177144
4738	0.08643403202
4739	0.08641330667
4740	0.08640401047
4741	0.0863894823
4742	0.08637435936
4743	0.08635965258
4744	0.08635077476
4745	0.08633887925
4746	0.08632317246
4747	0.0863069488
4748	0.08629334621
4749	0.0862811539
4750	0.08627141901
4751	0.08624499238
4752	0.08622925684
4753	0.08621910619
4754	0.08620577637
4755	0.08618883728
4756	0.0861799507
4757	0.08616794406
4758	0.08615531721
4759	0.08614246331
4760	0.0861287156
4761	0.08612067769
4762	0.08610565937
4763	0.08609067684
4764	0.08607218741
4765	0.0860678388
4766	0.08606137139
4767	0.08604292334
4768	0.08603052853
4769	0.08602039759
4770	0.08601413691
4771	0.08598768387
4772	0.08598024656
4773	0.08596949766
4774	0.08595604608
4775	0.08594625897
4776	0.08593643961
4777	0.08592357604
4778	0.08591342143
4779	0.0858984141
4780	0.08588434728
4781	0.08587700419
4782	0.08586914691
4783	0.0858594948
4784	0.08585145539
4785	0.08583936289
4786	0.08582530503
4787	0.08581719777
4788	0.08580841787
4789	0.08579974832
4790	0.08578631885
4791	0.08577090023
4792	0.08576787213
4793	0.08576076212
4794	0.085754647
4795	0.08573162979
4796	0.08571597456
4797	0.08569445075
4798	0.08567913451
4799	0.08566105553
4800	0.08564558723
4801	0.08562657787
4802	0.08561296563
4803	0.08560663777
4804	0.08559460664
4805	0.08559023172
4806	0.08556714153
4807	0.08555185506
4808	0.0855431064
4809	0.08552963983
4810	0.08551689542
4811	0.08550387015
4812	0.08549689662
4813	0.08548627378
4814	0.08546691336
4815	0.08544712978
4816	0.0854406547
4817	0.0854300869
4818	0.08541511229
4819	0.08540798887
4820	0.08539266678
4821	0.08537219743
4822	0.08536660519
4823	0.08535725883
4824	0.08534083393
4825	0.08533154623
4826	0.08531219776
4827	0.08528872849
4828	0.08527287225
4829	0.08525791887
4830	0.08524468734
4831	0.08522613674
4832	0.08521390387
4833	0.08520120768
4834	0.08518573326
4835	0.08517196539
4836	0.08515589281
4837	0.08513533811
4838	0.08512448746
4839	0.0851097626
4840	0.08510142318
4841	0.08509034553
4842	0.0850782628
4843	0.08505577989
4844	0.08505051339
4845	0.08504384458
4846	0.08503239042
4847	0.0850204109
4848	0.08500945156
4849	0.08500234547
4850	0.08499958311
4851	0.0849894195
4852	0.08497650954
4853	0.08496183075
4854	0.08495527212
4855	0.08494353105
4856	0.08492639579
4857	0.08491123698
4858	0.08490411445
4859	0.08489194506
4860	0.08487988515
4861	0.08486187705
4862	0.0848485636
4863	0.08483319204
4864	0.08482787115
4865	0.08480881359
4866	0.0848035824
4867	0.0847864844
4868	0.08477447656
4869	0.0847635024
4870	0.08474661185
4871	0.08474211586
4872	0.08473031308
4873	0.08471678876
4874	0.08470281238
4875	0.08468998015
4876	0.08467504281
4877	0.08465755184
4878	0.08463961365
4879	0.08462186226
4880	0.08460873932
4881	0.08458859271
4882	0.08457417798
4883	0.08455666425
4884	0.08455061665
4885	0.08454639957
4886	0.08454040858
4887	0.08452801629
4888	0.08451245999
4889	0.08450722462
4890	0.08448865677
4891	0.08447180393
4892	0.08446021083
4893	0.08445507664
4894	0.08444578869
4895	0.08443462303
4896	0.08442640645
4897	0.08441086118
4898	0.08440574093
4899	0.08439347183
4900	0.08438566136
4901	0.0843681703
4902	0.08435192494
4903	0.08433924095
4904	0.0843285754
4905	0.08431583145
4906	0.08430718169
4907	0.08429564385
4908	0.0842879193
4909	0.08427862422
4910	0.08426268655
4911	0.08425878298
4912	0.08423553772
4913	0.08421616867
4914	0.08420963257
4915	0.08420156161
4916	0.08419767079
4917	0.08418754759
4918	0.08417316575
4919	0.08416542713
4920	0.08414501225
4921	0.08412767732
4922	0.08411367088
4923	0.08410215903
4924	0.08408836006
4925	0.08408142864
4926	0.08406698934
4927	0.08404844411
4928	0.08404343257
4929	0.08403409673
4930	0.08402878989
4931	0.084016974
4932	0.08400459836
4933	0.08399128094
4934	0.08396913929
4935	0.08396526027
4936	0.08395836322
4937	0.08394522455
4938	0.08393460014
4939	0.08392299991
4940	0.08391586074
4941	0.08390188402
4942	0.08389001899
4943	0.0838827119
4944	0.08387351281
4945	0.08386171322
4946	0.08385120311
4947	0.08384347023
4948	0.08383282709
4949	0.08382075056
4950	0.08380984581
4951	0.08379903584
4952	0.08378098606
4953	0.08377146944
4954	0.083764942
4955	0.08374713773
4956	0.08373211633
4957	0.08372725925
4958	0.08371426185
4959	0.08369296502
4960	0.08368907348
4961	0.08367327261
4962	0.08366767493
4963	0.08366232691
4964	0.08365269591
4965	0.08364857134
4966	0.08364132609
4967	0.08362666094
4968	0.08361172751
4969	0.08359882852
4970	0.08358541611
4971	0.08357323149
4972	0.0835579426
4973	0.08354032702
4974	0.08353174421
4975	0.08352105607
4976	0.08350694588
4977	0.08350131496
4978	0.08349679936
4979	0.0834865313
4980	0.08348041876
4981	0.08346791542
4982	0.08345255777
4983	0.08343462109
4984	0.08340793787
4985	0.08339724831
4986	0.08338234909
4987	0.08337835731
4988	0.08337290868
4989	0.08335685251
4990	0.08334947341
4991	0.08334457472
4992	0.08333453561
4993	0.08332901452
4994	0.08331555677
4995	0.08330282606
4996	0.0832938682
4997	0.08328719176
4998	0.08327247525
4999	0.08326358059
5000	0.08324773252
5001	0.08323207236
5002	0.08321893974
5003	0.08320933871
5004	0.08319562471
5005	0.08318310541
5006	0.08317036396
5007	0.08316179164
5008	0.08315640454
5009	0.0831530587
5010	0.08313650753
5011	0.0831230692
5012	0.08311707187
5013	0.08310988
5014	0.08309764486
5015	0.08309071856
5016	0.08308384283
5017	0.08307614018
5018	0.08306090945
5019	0.08303756812
5020	0.08302403113
5021	0.08301432698
5022	0.08300243444
5023	0.08298230628
5024	0.08297378666
5025	0.08295753344
5026	0.08295148942
5027	0.08294739748
5028	0.08293468216
5029	0.08292840999
5030	0.08291167572
5031	0.08290479492
5032	0.08289011145
5033	0.08287689895
5034	0.0828712578
5035	0.08285564525
5036	0.08284652897
5037	0.08283366087
5038	0.08281822165
5039	0.08280715185
5040	0.0827978174
5041	0.08277337814
5042	0.08275964838
5043	0.08275292923
5044	0.08274526922
5045	0.08274031333
5046	0.08273105671
5047	0.08271648811
5048	0.0827085631
5049	0.0826962251
5050	0.08268063732
5051	0.08266875109
5052	0.08265893164
5053	0.08264686433
5054	0.0826440191
5055	0.08262916508
5056	0.08262327862
5057	0.08261250081
5058	0.08260064222
5059	0.08259201531
5060	0.08257570014
5061	0.08255061979
5062	0.08253466398
5063	0.08252410353
5064	0.08252029661
5065	0.08250160253
5066	0.08249165517
5067	0.0824856245
5068	0.08247978695
5069	0.08246421972
5070	0.08245791529
5071	0.08244416623
5072	0.08243767631
5073	0.08242921561
5074	0.08241660114
5075	0.08240376967
5076	0.08238956271
5077	0.08238110767
5078	0.08237167922
5079	0.08236057733
5080	0.08235608077
5081	0.0823452624
5082	0.08233408111
5083	0.08232606772
5084	0.08230820905
5085	0.08229328202
5086	0.08228493675
5087	0.08227971632
5088	0.08227207808
5089	0.08226168595
5090	0.08225347043
5091	0.08223816456
5092	0.08222307324
5093	0.08221066385
5094	0.08219535397
5095	0.08218915008
5096	0.08217496452
5097	0.08215914324
5098	0.0821556579
5099	0.08214913115
5100	0.08213371038
5101	0.08212599697
5102	0.08212113197
5103	0.0821075384
5104	0.08209475349
5105	0.08208348168
5106	0.08207690433
5107	0.08206955953
5108	0.08206545555
5109	0.08205973211
5110	0.08204289988
5111	0.08203011416
5112	0.08201866592
5113	0.08199814047
5114	0.08198604374
5115	0.08197494836
5116	0.08197074502
5117	0.08195269352
5118	0.08194380502
5119	0.08193263316
5120	0.081922557
5121	0.0819097281
5122	0.08189430028
5123	0.08188985308
5124	0.08187680887
5125	0.08185692867
5126	0.0818510481
5127	0.08184403244
5128	0.0818368983
5129	0.0818204163
5130	0.08180728446
5131	0.08179057217
5132	0.08177929848
5133	0.08176337346
5134	0.08175136004
5135	0.08173500053
5136	0.08173013703
5137	0.08171817261
5138	0.08170768086
5139	0.0816926399
5140	0.08168749243
5141	0.08168147647
5142	0.08166612203
5143	0.081653246
5144	0.0816428097
5145	0.08163433226
5146	0.08162483817
5147	0.08161894177
5148	0.08160579433
5149	0.08159410613
5150	0.08157124848
5151	0.08156023786
5152	0.08155444076
5153	0.08153772813
5154	0.08152088793
5155	0.08151520967
5156	0.08149992828
5157	0.0814917808
5158	0.08148769842
5159	0.08147616836
5160	0.08146217787
5161	0.08144150288
5162	0.08142673078
5163	0.08142085276
5164	0.08140372537
5165	0.0813875387
5166	0.08136626331
5167	0.08135870136
5168	0.08134716957
5169	0.08132949704
5170	0.08132316497
5171	0.08130982115
5172	0.08130070621
5173	0.08129341184
5174	0.081274439
5175	0.08126616193
5176	0.08126099188
5177	0.08124894485
5178	0.08124405964
5179	0.08123244276
5180	0.08122615368
5181	0.08122127933
5182	0.08121054804
5183	0.08118809869
5184	0.08117623437
5185	0.08115702323
5186	0.08114149212
5187	0.0811322721
5188	0.08111049777
5189	0.08109486458
5190	0.08108404965
5191	0.08107849608
5192	0.08106916601
5193	0.08105472928
5194	0.08104504307
5195	0.08103905206
5196	0.08102819227
5197	0.08100425602
5198	0.08098695826
5199	0.08098480616
5200	0.0809760949
5201	0.08095967504
5202	0.08094701536
5203	0.08094141964
5204	0.08093573612
5205	0.08092209854
5206	0.08091084147
5207	0.08090202711
5208	0.08087731044
5209	0.08086452727
5210	0.0808572921
5211	0.08084770904
5212	0.08083396336
5213	0.0808303546
5214	0.08081502916
5215	0.08080194094
5216	0.08079844074
5217	0.08079027638
5218	0.08077486317
5219	0.08076080469
5220	0.08075071788
5221	0.08074699091
5222	0.0807330303
5223	0.08072146318
5224	0.0807104465
5225	0.0807028086
5226	0.08069298672
5227	0.08068508619
5228	0.08067347601
5229	0.08066718394
5230	0.08065429627
5231	0.08064832888
5232	0.08064435602
5233	0.0806303011
5234	0.08062280668
5235	0.08059869909
5236	0.08058483655
5237	0.08056531871
5238	0.0805592035
5239	0.08055046149
5240	0.08053581634
5241	0.0805324166
5242	0.08052255438
5243	0.0805133732
5244	0.08050330006
5245	0.08049418801
5246	0.08048075045
5247	0.08046705573
5248	0.08046055575
5249	0.08044508338
5250	0.08043973398
5251	0.08043013493
5252	0.08041345862
5253	0.08039951565
5254	0.08038574426
5255	0.08038254225
5256	0.08037130721
5257	0.08036340452
5258	0.08034396395
5259	0.08033641889
5260	0.08032188896
5261	0.08030985839
5262	0.08030289306
5263	0.0802961215
5264	0.08028278736
5265	0.08027397499
5266	0.08025938962
5267	0.08024505777
5268	0.08024002958
5269	0.08022087734
5270	0.08021267513
5271	0.08019342485
5272	0.08018691347
5273	0.08017571814
5274	0.08016445821
5275	0.08015641616
5276	0.08014470136
5277	0.0801377759
5278	0.08012930256
5279	0.08011659832
5280	0.08010459638
5281	0.08009250856
5282	0.0800724199
5283	0.08006036425
5284	0.08004651461
5285	0.08003676483
5286	0.08003027286
5287	0.08002362028
5288	0.0800107934
5289	0.08000571225
5290	0.07998787681
5291	0.07997381646
5292	0.07996226744
5293	0.07994776667
5294	0.07994006868
5295	0.07992818935
5296	0.07991945919
5297	0.07990749022
5298	0.07989177863
5299	0.07987523221
5300	0.07986441768
5301	0.07986109458
5302	0.07984431911
5303	0.07983494903
5304	0.07981394535
5305	0.07979394804
5306	0.0797861164
5307	0.07977568806
5308	0.07975857026
5309	0.07975312317
5310	0.07974462447
5311	0.07973844086
5312	0.07972859156
5313	0.07971089032
5314	0.07970522172
5315	0.0796881225
5316	0.07967288619
5317	0.07966708878
5318	0.07965313874
5319	0.07964455351
5320	0.07963166794
5321	0.07961897851
5322	0.07960581745
5323	0.07959653263
5324	0.07958854512
5325	0.07957864244
5326	0.07956702065
5327	0.07956072749
5328	0.07954990485
5329	0.07954065803
5330	0.07953433316
5331	0.07952297596
5332	0.07951054045
5333	0.07949238723
5334	0.07948274585
5335	0.0794739388
5336	0.07944896314
5337	0.07943256065
5338	0.07942805278
5339	0.07941465774
5340	0.0794076538
5341	0.07940084757
5342	0.07939386553
5343	0.07937836455
5344	0.07937038255
5345	0.07936481545
5346	0.07935424007
5347	0.07934191444
5348	0.07933164574
5349	0.07931407537
5350	0.07930816355
5351	0.07929698535
5352	0.07929147454
5353	0.07927428997
5354	0.07925819334
5355	0.07925385968
5356	0.07923974474
5357	0.07922469469
5358	0.07920562891
5359	0.07919980384
5360	0.07919287639
5361	0.07918148826
5362	0.07916165616
5363	0.07915754025
5364	0.07914704843
5365	0.07913625257
5366	0.0791265064
5367	0.07911087502
5368	0.07910277455
5369	0.07909283872
5370	0.07908357787
5371	0.07906903785
5372	0.07905153169
5373	0.07903799258
5374	0.0790225761
5375	0.07901891532
5376	0.07900292784
5377	0.07898805903
5378	0.07896722174
5379	0.07895989284
5380	0.07894846846
5381	0.07893937827
5382	0.07893208181
5383	0.07892893322
5384	0.07890728832
5385	0.07890109112
5386	0.0788847681
5387	0.07887830792
5388	0.07887195363
5389	0.0788597708
5390	0.07884149625
5391	0.07883385167
5392	0.07882020363
5393	0.07881190785
5394	0.07879474445
5395	0.07878708776
5396	0.07878106517
5397	0.07876423906
5398	0.0787598023
5399	0.07875407397
5400	0.07874839293
5401	0.07874490913
5402	0.07873001626
5403	0.07872089323
5404	0.07871043937
5405	0.07869943209
5406	0.07869059423
5407	0.07868078338
5408	0.07867403435
5409	0.07866133152
5410	0.07865261264
5411	0.07864764404
5412	0.07863962171
5413	0.07863151652
5414	0.07862398283
5415	0.07862039451
5416	0.07860760257
5417	0.0785875025
5418	0.07856848345
5419	0.07855892892
5420	0.07855020542
5421	0.07854265821
5422	0.078524578
5423	0.07850594682
5424	0.07849592733
5425	0.07849142957
5426	0.07847870466
5427	0.07846763936
5428	0.07845279155
5429	0.07844451368
5430	0.07843020446
5431	0.07842578942
5432	0.07840671709
5433	0.0784025027
5434	0.0783874868
5435	0.07837303095
5436	0.07836947715
5437	0.07835971394
5438	0.07834489572
5439	0.0783414772
5440	0.07832713184
5441	0.07831361942
5442	0.07830077174
5443	0.07829489415
5444	0.07827949918
5445	0.07826587101
5446	0.07825856572
5447	0.07824901304
5448	0.07822991492
5449	0.07821833265
5450	0.07820593495
5451	0.0782004501
5452	0.07819022412
5453	0.07817485145
5454	0.07816556423
5455	0.07814940079
5456	0.07813922841
5457	0.07813404514
5458	0.07811902736
5459	0.07811395807
5460	0.07810624094
5461	0.07809656516
5462	0.07809071299
5463	0.07808477012
5464	0.07807101887
5465	0.07806593094
5466	0.07805628307
5467	0.07804964115
5468	0.07803222611
5469	0.07802539405
5470	0.07801082979
5471	0.07800245486
5472	0.07798820368
5473	0.07798143483
5474	0.07796610199
5475	0.0779576008
5476	0.07794665858
5477	0.07793456044
5478	0.07791879703
5479	0.07790890551
5480	0.0778939867
5481	0.07788001179
5482	0.07786985718
5483	0.0778623818
5484	0.07785751944
5485	0.07784613536
5486	0.07784246615
5487	0.07783153243
5488	0.07782500969
5489	0.07780853874
5490	0.07780198914
5491	0.07778995161
5492	0.07777000922
5493	0.07776393759
5494	0.07775109567
5495	0.0777400342
5496	0.07772873823
5497	0.07771669122
5498	0.07770509949
5499	0.07769849196
5500	0.07768711189
5501	0.07766751569
5502	0.07766280881
5503	0.0776566413
5504	0.0776389949
5505	0.07762101647
5506	0.07760754547
5507	0.0775985664
5508	0.07759033341
5509	0.07757786602
5510	0.07757110347
5511	0.07756003472
5512	0.07754890232
5513	0.07753725874
5514	0.07753099139
5515	0.07750661802
5516	0.0774953084
5517	0.07748885052
5518	0.07748047535
5519	0.07747155974
5520	0.07745765734
5521	0.07744667306
5522	0.07743627292
5523	0.07743394913
5524	0.07742538245
5525	0.07741997039
5526	0.07741599564
5527	0.07739306311
5528	0.07738675629
5529	0.07737715314
5530	0.07736206301
5531	0.07735555786
5532	0.07734851029
5533	0.07734255007
5534	0.07733784728
5535	0.07733470503
5536	0.07732714869
5537	0.07731283807
5538	0.07730788594
5539	0.07728835334
5540	0.07727262309
5541	0.07726708104
5542	0.07726034558
5543	0.07724435151
5544	0.07722730013
5545	0.07720629738
5546	0.07718826798
5547	0.07718146703
5548	0.07717682974
5549	0.07716274423
5550	0.07715053419
5551	0.0771396707
5552	0.07712657372
5553	0.07711030764
5554	0.07710583434
5555	0.07709677832
5556	0.07708787138
5557	0.07707084419
5558	0.07706015058
5559	0.07705227488
5560	0.07703510949
5561	0.07701878328
5562	0.07700970951
5563	0.0770024541
5564	0.07698224893
5565	0.07697452964
5566	0.07696978316
5567	0.07696617098
5568	0.07694875355
5569	0.07693940201
5570	0.07691952635
5571	0.07691483813
5572	0.07690462164
5573	0.07688870384
5574	0.07688277807
5575	0.07686696952
5576	0.07686350173
5577	0.07685118607
5578	0.07684172252
5579	0.07682390386
5580	0.07681882053
5581	0.07681205639
5582	0.07680820193
5583	0.07680341709
5584	0.07678932874
5585	0.07677881522
5586	0.07677467599
5587	0.07677071276
5588	0.07676145183
5589	0.07674198301
5590	0.07673553238
5591	0.07672913091
5592	0.07671949258
5593	0.07671268296
5594	0.07670085652
5595	0.07669411074
5596	0.07668144062
5597	0.07667257357
5598	0.07666724076
5599	0.07666009359
5600	0.07663898347
5601	0.07663350151
5602	0.0766269616
5603	0.07661910283
5604	0.0766092469
5605	0.07659607877
5606	0.07658586579
5607	0.07658050566
5608	0.07657320388
5609	0.07656927537
5610	0.07656301109
5611	0.07655124414
5612	0.07654338342
5613	0.07652996215
5614	0.07651816033
5615	0.07651048836
5616	0.07650151367
5617	0.07649461645
5618	0.07648045541
5619	0.07647246368
5620	0.07645251074
5621	0.07644227458
5622	0.07643438706
5623	0.0764301703
5624	0.07642206892
5625	0.07641831123
5626	0.07641147742
5627	0.07640594971
5628	0.07640176412
5629	0.07639003777
5630	0.07638381658
5631	0.07637777004
5632	0.0763696405
5633	0.07635451996
5634	0.07634390882
5635	0.07633297764
5636	0.0763238964
5637	0.07631567602
5638	0.07629730217
5639	0.07627339667
5640	0.07626656992
5641	0.07626130194
5642	0.07625531371
5643	0.07625183118
5644	0.07624303037
5645	0.07623164727
5646	0.07622073167
5647	0.07621022108
5648	0.07619318681
5649	0.07618562144
5650	0.07617427737
5651	0.0761533438
5652	0.07614402362
5653	0.07613954218
5654	0.07612410703
5655	0.07611383067
5656	0.07611011954
5657	0.07609458159
5658	0.07608937395
5659	0.07607974306
5660	0.0760760468
5661	0.07606595826
5662	0.07605403924
5663	0.07604183411
5664	0.07602767469
5665	0.07602110356
5666	0.07601726311
5667	0.07600992464
5668	0.07600621422
5669	0.07599373829
5670	0.07598714326
5671	0.07597136697
5672	0.07596095289
5673	0.07595213062
5674	0.07594147431
5675	0.0759314053
5676	0.07591271438
5677	0.07590028885
5678	0.07589056868
5679	0.07587607362
5680	0.07587062051
5681	0.07586397789
5682	0.0758586011
5683	0.07584092344
5684	0.07583236496
5685	0.0758276919
5686	0.07581786429
5687	0.07580325876
5688	0.07579898535
5689	0.07578343662
5690	0.07576978025
5691	0.07574675801
5692	0.07573712124
5693	0.07573395083
5694	0.07572840643
5695	0.07572113787
5696	0.07570170794
5697	0.07569261986
5698	0.07568762142
5699	0.07568418728
5700	0.07566709156
5701	0.07565932793
5702	0.07565343
5703	0.0756469573
5704	0.07563746283
5705	0.07563155466
5706	0.07561744215
5707	0.07560084589
5708	0.07558851177
5709	0.07557192526
5710	0.07555729707
5711	0.07553744391
5712	0.07552496127
5713	0.07551288715
5714	0.07550631583
5715	0.0754913663
5716	0.07547913202
5717	0.0754676833
5718	0.07546114658
5719	0.0754496237
5720	0.07544258649
5721	0.07543301465
5722	0.07542501344
5723	0.07541421501
5724	0.07540904885
5725	0.07539654604
5726	0.07539261566
5727	0.07538881687
5728	0.07538137902
5729	0.07536845044
5730	0.07535210007
5731	0.07533824186
